index,entry_date,entry_price,quantity,target_price,exit_date,exit_price,pnl,charges,holding_days
INFY,2025-03-18,1590.050048828125,6.28911021220373,1669.5525512695312,2025-12-22,1669.5525512695312,475.00000000000006,25,279
INFY,2025-03-19,1586.550048828125,6.302984269160818,1665.8775512695313,2025-12-22,1665.8775512695313,475.0000000000003,25,278
RELIANCE,2015-01-06,191.11839294433597,52.323587729792926,200.67431259155276,2015-01-19,200.67431259155276,474.99999999999994,25,13
RELIANCE,2015-01-08,192.4784698486328,51.95386272482377,202.10239334106447,2015-01-19,202.10239334106447,475.0000000000009,25,11
RELIANCE,2015-01-13,192.7299041748047,51.88608401387503,202.36639938354494,2015-01-19,202.36639938354494,475.00000000000114,25,6
RELIANCE,2015-01-14,190.85552978515625,52.39565241445652,200.39830627441407,2015-01-19,200.39830627441407,475.00000000000034,25,5
RELIANCE,2015-01-07,195.2786102294922,51.20888554178033,205.0425407409668,2015-01-20,205.0425407409668,475.00000000000085,25,13
RELIANCE,2015-01-12,194.36427307128903,51.449784685131895,204.08248672485348,2015-01-20,204.08248672485348,474.9999999999998,25,8
RELIANCE,2015-01-02,202.4218292236328,49.40178654818962,212.54292068481448,2015-01-29,212.54292068481448,475.00000000000114,25,27
RELIANCE,2015-01-05,200.2045745849609,49.94890861375546,210.21480331420895,2015-01-29,210.21480331420895,474.99999999999983,25,24
RELIANCE,2015-08-24,189.6211700439453,52.736727643239774,199.10222854614258,2015-08-26,199.10222854614258,475.00000000000034,25,2
RELIANCE,2015-08-25,193.8728179931641,51.58020656796043,203.5664588928223,2015-09-18,203.5664588928223,475.0000000000008,25,24
RELIANCE,2015-08-26,195.0728912353516,51.2628891522154,204.8265357971192,2015-09-18,204.8265357971192,475.0000000000011,25,23
RELIANCE,2016-05-23,212.5823516845703,47.040593542957886,223.21146926879885,2016-05-27,223.21146926879885,475.0000000000011,25,4
RELIANCE,2016-05-20,213.5424041748047,46.82910655915465,224.21952438354492,2016-05-30,224.21952438354492,475.0,25,10
RELIANCE,2016-11-17,223.4972076416016,44.743288319001834,234.67206802368167,2016-12-09,234.67206802368167,475.00000000000017,25,22
RELIANCE,2016-11-15,225.2458648681641,44.39593155618186,236.5081581115723,2016-12-12,236.5081581115723,475.0000000000002,25,27
RELIANCE,2016-11-16,225.50872802734372,44.344181653082025,236.7841644287109,2016-12-12,236.7841644287109,475.00000000000006,25,26
RELIANCE,2018-10-05,479.4989318847656,20.85510380741208,503.47387847900393,2018-10-08,503.47387847900393,475.0000000000005,25,3
RELIANCE,2019-08-07,507.1803588867188,19.71685185512783,532.5393768310548,2019-08-09,532.5393768310548,475.0000000000015,25,2
RELIANCE,2019-07-30,539.8677368164062,18.52305540421786,566.8611236572266,2019-08-13,566.8611236572266,475.0000000000004,25,14
RELIANCE,2019-07-31,533.1702880859375,18.755733812361612,559.8288024902344,2019-08-13,559.8288024902344,474.99999999999955,25,13
RELIANCE,2019-08-05,522.701171875,19.131390052424493,548.83623046875,2019-08-13,548.83623046875,475.00000000000085,25,8
RELIANCE,2019-08-06,515.82080078125,19.386577634818597,541.6118408203125,2019-08-13,541.6118408203125,475.00000000000045,25,7
RELIANCE,2020-02-03,633.4039916992188,15.787712314810683,665.0741912841797,2020-02-06,665.0741912841797,475.0000000000007,25,3
RELIANCE,2020-01-31,645.35888671875,15.495254200099115,677.6268310546875,2020-02-14,677.6268310546875,475.0,25,14
RELIANCE,2020-03-09,509.3518981933594,19.63279225123024,534.8194931030274,2020-03-11,534.8194931030274,475.0000000000013,25,2
RELIANCE,2020-03-12,485.96783447265625,20.57749359245435,510.2662261962891,2020-03-13,510.2662261962891,475.0000000000007,25,1
RELIANCE,2020-03-18,442.765625,22.585312488972015,464.90390625000003,2020-03-20,464.90390625000003,475.00000000000074,25,2
RELIANCE,2020-03-19,419.5415649414063,23.83554058915858,440.51864318847663,2020-03-20,440.51864318847663,475.0000000000002,25,1
RELIANCE,2020-03-23,404.1579284667969,24.74280298777199,424.36582489013676,2020-03-24,424.36582489013676,475.00000000000114,25,1
RELIANCE,2020-03-16,464.3438720703125,21.535763905775774,487.5610656738281,2020-03-25,487.5610656738281,474.99999999999994,25,9
RELIANCE,2020-03-17,460.8236999511719,21.70027279642862,483.8648849487305,2020-03-25,483.8648849487305,475.0000000000005,25,8
RELIANCE,2020-03-11,527.3642578125,18.96222554308073,553.732470703125,2020-04-07,553.732470703125,475.00000000000085,25,27
RELIANCE,2020-03-13,505.3059692382813,19.789989845309773,530.5712677001954,2020-04-07,530.5712677001954,475.0000000000015,25,25
RELIANCE,2020-03-02,601.6995239257812,16.619591012396224,631.7845001220703,2020-04-22,631.7845001220703,475.00000000000006,25,51
RELIANCE,2020-03-05,599.4136962890625,16.682968810872115,629.3843811035157,2020-04-22,629.3843811035157,475.00000000000114,25,48
RELIANCE,2020-03-06,581.0584106445312,17.209973759621917,610.1113311767579,2020-04-22,610.1113311767579,475.00000000000074,25,47
RELIANCE,2020-02-28,607.4140625,16.46323425381677,637.784765625,2020-04-24,637.784765625,474.9999999999996,25,56
RELIANCE,2020-11-03,853.9592895507812,11.710160100559856,896.6572540283204,2020-11-05,896.6572540283204,475.0000000000008,25,2
RELIANCE,2020-11-02,866.44287109375,11.541441834908916,909.7650146484375,2020-11-06,909.7650146484375,474.99999999999994,25,4
RELIANCE,2020-10-28,928.2838745117188,10.772566748786886,974.6980682373047,2021-01-21,974.6980682373047,475.0000000000002,25,85
RELIANCE,2020-10-26,936.4293212890624,10.678862539496606,983.2507873535155,2021-02-25,983.2507873535155,475.0000000000003,25,122
RELIANCE,2022-09-28,1076.42529296875,9.290008387317142,1130.2465576171876,2022-10-06,1130.2465576171876,475.0000000000008,25,8
RELIANCE,2022-09-29,1073.1256103515625,9.318573616674696,1126.7818908691406,2022-10-06,1126.7818908691406,475.0,25,7
RELIANCE,2022-09-26,1097.1466064453125,9.114552185873668,1152.0039367675781,2022-10-19,1152.0039367675781,475.0,25,23
RELIANCE,2023-02-06,1066.7337646484375,9.374410308738742,1120.0704528808594,2023-02-15,1120.0704528808594,475.0000000000004,25,9
RELIANCE,2023-02-07,1064.1724853515625,9.396972894573924,1117.3811096191407,2023-02-15,1117.3811096191407,475.0000000000008,25,8
RELIANCE,2023-01-27,1078.6866455078125,9.27053286665314,1132.6209777832032,2023-02-16,1132.6209777832032,475.00000000000085,25,20
RELIANCE,2023-02-01,1079.863525390625,9.260429456937759,1133.8567016601562,2023-02-16,1133.8567016601562,474.99999999999955,25,15
RELIANCE,2023-02-02,1073.8870849609375,9.311965978586798,1127.5814392089844,2023-02-16,1127.5814392089844,475.00000000000045,25,14
RELIANCE,2023-02-03,1074.8331298828125,9.303769787120617,1128.5747863769532,2023-02-16,1128.5747863769532,475.00000000000045,25,13
RELIANCE,2023-03-20,1015.8765258789062,9.843715988366103,1066.6703521728516,2023-03-31,1066.6703521728516,475.0000000000005,25,11
RELIANCE,2023-10-26,1113.25,8.982708286548394,1168.9125000000001,2023-11-06,1168.9125000000001,475.00000000000125,25,11
RELIANCE,2023-10-25,1128.9749755859375,8.857592255142771,1185.4237243652344,2023-11-16,1185.4237243652344,475.00000000000034,25,22
RELIANCE,2023-10-23,1131.5999755859375,8.83704508284568,1188.1799743652343,2023-11-21,1188.1799743652343,474.99999999999966,25,29
RELIANCE,2023-10-09,1149.125,8.702273468943762,1206.58125,2023-12-04,1206.58125,474.9999999999996,25,56
RELIANCE,2023-09-25,1170.2249755859375,8.54536538582502,1228.7362243652344,2023-12-06,1228.7362243652344,475.0000000000004,25,72
RELIANCE,2023-09-26,1171.25,8.537886872998932,1229.8125,2023-12-06,1229.8125,474.99999999999994,25,71
RELIANCE,2024-11-19,1241.6500244140625,8.053799221498846,1303.7325256347656,2024-11-25,1303.7325256347656,474.9999999999996,25,6
RELIANCE,2024-11-21,1223.0,8.176614881439084,1284.15,2024-11-25,1284.15,475.00000000000074,25,4
RELIANCE,2024-11-13,1252.050048828125,7.986901170092721,1314.6525512695314,2024-12-03,1314.6525512695314,475.0000000000011,25,20
RELIANCE,2025-03-03,1171.25,8.537886872998932,1229.8125,2025-03-07,1229.8125,474.99999999999994,25,4
RELIANCE,2025-03-04,1161.9000244140625,8.606592469126529,1219.9950256347656,2025-03-07,1219.9950256347656,475.0,25,3
RELIANCE,2024-11-04,1302.1500244140625,7.6796066601463755,1367.2575256347657,2025-04-28,1367.2575256347657,475.00000000000034,25,175
RELIANCE,2024-11-11,1272.699951171875,7.8573115295496105,1336.3349487304688,2025-04-28,1336.3349487304688,475.00000000000034,25,168
RELIANCE,2024-11-12,1274.25,7.847753580537571,1337.9625,2025-04-28,1337.9625,475.0000000000007,25,167
RELIANCE,2024-10-25,1327.8499755859375,7.530971257191402,1394.2424743652343,2025-04-29,1394.2424743652343,474.99999999999966,25,186
RELIANCE,2024-10-15,1344.0250244140625,7.440337656182832,1411.2262756347657,2025-04-30,1411.2262756347657,475.0000000000003,25,197
RELIANCE,2024-10-07,1370.7249755859375,7.29540949359688,1439.2612243652345,2025-05-05,1439.2612243652345,475.000000000001,25,210
RELIANCE,2024-10-04,1386.5250244140625,7.212275165553498,1455.8512756347657,2025-05-15,1455.8512756347657,475.00000000000034,25,223
RELIANCE,2025-07-28,1387.5999755859375,7.2066879330819615,1456.9799743652345,2025-10-20,1456.9799743652345,475.00000000000097,25,84
TCS,2015-11-18,1175.7249755859375,8.505390467712378,1234.5112243652345,2016-03-22,1234.5112243652345,475.0000000000012,25,125
TCS,2015-11-16,1187.300048828125,8.422470806659263,1246.6650512695312,2016-03-28,1246.6650512695312,474.9999999999996,25,133
TCS,2016-09-08,1161.050048828125,8.612893139355391,1219.1025512695312,2016-09-27,1219.1025512695312,474.9999999999996,25,19
TCS,2016-09-14,1164.2249755859375,8.589405149092551,1222.4362243652345,2016-09-27,1222.4362243652345,475.00000000000085,25,13
TCS,2016-09-15,1163.4749755859375,8.59494205705963,1221.6487243652343,2016-09-27,1221.6487243652343,474.9999999999996,25,12
TCS,2016-11-11,1050.574951171875,9.518597401209114,1103.1036987304688,2016-11-16,1103.1036987304688,475.00000000000006,25,5
TCS,2016-11-09,1084.925048828125,9.217226582427456,1139.1713012695313,2016-11-25,1139.1713012695313,475.0000000000008,25,16
TCS,2016-11-10,1077.7249755859375,9.278805100126032,1131.6112243652344,2016-11-25,1131.6112243652344,475.00000000000045,25,15
TCS,2016-11-15,1060.6500244140625,9.428180615490321,1113.6825256347656,2016-11-25,1113.6825256347656,475.0,25,10
TCS,2017-04-19,1149.574951171875,8.698867342060659,1207.0536987304688,2017-05-16,1207.0536987304688,475.0000000000004,25,27
TCS,2018-10-26,1799.0999755859375,5.558334798344468,1889.0549743652346,2018-10-30,1889.0549743652346,475.00000000000097,25,4
TCS,2019-09-23,2015.800048828125,4.960809483963178,2116.590051269531,2019-10-25,2116.590051269531,474.99999999999955,25,32
TCS,2020-03-12,1769.8499755859375,5.650196422264174,1858.3424743652345,2020-03-20,1858.3424743652345,475.0000000000005,25,8
TCS,2020-03-16,1696.4000244140625,5.894836038719114,1781.2200256347658,2020-03-20,1781.2200256347658,475.0000000000008,25,4
TCS,2020-03-17,1658.0,6.031363088057901,1740.9,2020-03-20,1740.9,475.00000000000057,25,3
TCS,2020-03-18,1654.4000244140625,6.044487338267353,1737.1200256347656,2020-03-20,1737.1200256347656,475.0,25,2
TCS,2020-03-19,1636.3499755859375,6.111162128638918,1718.1674743652345,2020-03-20,1718.1674743652345,475.00000000000085,25,1
TCS,2020-03-13,1806.300048828125,5.536178779648326,1896.6150512695312,2020-03-30,1896.6150512695312,475.00000000000006,25,17
TCS,2021-10-29,3397.75,2.943124126260025,3567.6375000000003,2021-11-15,3567.6375000000003,475.00000000000085,25,17
TCS,2021-10-28,3421.64990234375,2.9225666813984197,3592.7323974609376,2021-12-02,3592.7323974609376,475.0000000000003,25,35
TCS,2022-02-24,3401.64990234375,2.9397499116854915,3571.7323974609376,2022-03-02,3571.7323974609376,475.0000000000003,25,6
TCS,2022-05-25,3167.64990234375,3.1569145291596086,3326.032397460938,2022-05-30,3326.032397460938,475.00000000000085,25,5
TCS,2022-05-19,3261.949951171875,3.0656509602201103,3425.047448730469,2022-06-02,3425.047448730469,475.00000000000114,25,14
TCS,2023-03-21,3106.10009765625,3.2194712615815684,3261.4051025390627,2023-04-05,3261.4051025390627,475.00000000000057,25,15
TCS,2023-03-28,3115.89990234375,3.209345715014175,3271.6948974609377,2023-04-10,3271.6948974609377,475.00000000000057,25,13
TCS,2023-03-23,3124.64990234375,3.200358540167703,3280.8823974609377,2023-05-09,3280.8823974609377,475.00000000000057,25,47
TCS,2023-03-24,3120.5,3.204614645088928,3276.525,2023-05-09,3276.525,475.0000000000003,25,46
TCS,2023-03-27,3122.300048828125,3.202767140766386,3278.4150512695314,2023-05-09,3278.4150512695314,475.0000000000006,25,43
TCS,2023-03-20,3143.300048828125,3.181369848458523,3300.4650512695316,2023-05-10,3300.4650512695316,475.0000000000012,25,51
TCS,2024-10-31,3968.449951171875,2.519875549154153,4166.872448730469,2024-11-07,4166.872448730469,475.0000000000005,25,7
TCS,2024-11-04,3964.14990234375,2.522608944249973,4162.357397460938,2024-11-07,4162.357397460938,475.00000000000136,25,3
TCS,2024-10-22,4015.5,2.4903498941601296,4216.275000000001,2024-11-11,4216.275000000001,475.00000000000136,25,20
TCS,2024-10-15,4116.7998046875,2.429071238444417,4322.639794921875,2024-11-25,4322.639794921875,475.0000000000009,25,41
TCS,2024-10-16,4094.949951171875,2.4420322883649024,4299.697448730469,2024-11-25,4299.697448730469,474.99999999999994,25,40
TCS,2024-10-17,4109.0,2.433682161109759,4314.45,2024-11-25,4314.45,474.99999999999955,25,39
TCS,2024-10-21,4079.85009765625,2.4510704463736785,4283.842602539063,2024-11-25,4283.842602539063,475.00000000000045,25,35
TCS,2024-10-11,4149.2001953125,2.4101030389657647,4356.660205078125,2024-11-26,4356.660205078125,474.9999999999996,25,46
TCS,2024-10-14,4136.64990234375,2.4174151151476906,4343.482397460938,2024-11-26,4343.482397460938,475.0000000000013,25,43
TCS,2025-02-28,3483.25,2.870882078518625,3657.4125000000004,2025-03-25,3657.4125000000004,475.000000000001,25,25
TCS,2025-03-03,3493.050048828125,2.862827574816707,3667.7025512695313,2025-03-25,3667.7025512695313,475.0000000000003,25,22
TCS,2025-03-04,3532.050048828125,2.831216959487262,3708.6525512695316,2025-03-25,3708.6525512695316,475.000000000001,25,21
TCS,2025-03-12,3506.199951171875,2.8520906221157487,3681.5099487304688,2025-03-25,3681.5099487304688,475.00000000000006,25,13
TCS,2025-03-13,3511.050048828125,2.8481507984591894,3686.6025512695314,2025-03-25,3686.6025512695314,475.0000000000005,25,12
TCS,2025-03-17,3497.699951171875,2.859021682705969,3672.584948730469,2025-03-25,3672.584948730469,475.00000000000074,25,8
TCS,2025-03-18,3497.699951171875,2.859021682705969,3672.584948730469,2025-03-25,3672.584948730469,475.00000000000074,25,7
TCS,2025-03-19,3497.10009765625,2.8595120873726154,3671.955102539063,2025-03-25,3671.955102539063,475.0000000000011,25,6
TCS,2025-04-09,3246.60009765625,3.080145290212703,3408.930102539063,2025-04-23,3408.930102539063,475.00000000000085,25,14
TCS,2025-04-11,3231.5,3.0945381401825776,3393.0750000000003,2025-04-23,3393.0750000000003,475.0000000000008,25,12
TCS,2025-04-15,3248.199951171875,3.078628209569498,3410.609948730469,2025-04-23,3410.609948730469,475.00000000000114,25,8
TCS,2025-04-04,3299.39990234375,3.0308541843916634,3464.369897460938,2025-04-25,3464.369897460938,475.00000000000114,25,21
TCS,2025-04-07,3274.050048828125,3.054321055226166,3437.7525512695315,2025-04-25,3437.7525512695315,475.0000000000008,25,18
TCS,2025-04-08,3292.949951171875,3.0367907645973364,3457.597448730469,2025-04-25,3457.597448730469,475.0000000000003,25,17
TCS,2025-04-16,3273.800048828125,3.0545542949636024,3437.4900512695312,2025-04-25,3437.4900512695312,475.0,25,9
TCS,2025-04-03,3403.14990234375,2.938454163630288,3573.307397460938,2025-05-12,3573.307397460938,475.0000000000011,25,39
TCS,2025-08-01,3003.0,3.33000333000333,3153.15,2025-08-26,3153.15,475.0000000000003,25,25
TCS,2025-08-18,3011.199951171875,3.320935229196015,3161.7599487304688,2025-08-26,3161.7599487304688,475.0,25,8
TCS,2025-08-14,3022.300048828125,3.308738324600639,3173.4150512695314,2025-09-17,3173.4150512695314,475.0000000000006,25,34
TCS,2025-08-19,3016.199951171875,3.3154300649447097,3167.0099487304688,2025-09-17,3167.0099487304688,475.0,25,29
TCS,2025-07-31,3036.800048828125,3.2929398838290043,3188.6400512695313,2025-09-18,3188.6400512695313,475.00000000000034,25,49
TCS,2025-08-06,3032.300048828125,3.2978266790796775,3183.9150512695314,2025-09-18,3183.9150512695314,475.00000000000057,25,43
TCS,2025-09-29,2896.10009765625,3.4529193269572347,3040.9051025390627,2025-10-08,3040.9051025390627,475.0000000000006,25,9
TCS,2025-09-30,2888.39990234375,3.462124476560758,3032.8198974609377,2025-10-08,3032.8198974609377,475.0000000000007,25,8
TCS,2025-09-26,2899.10009765625,3.4493462326755826,3044.055102539063,2025-10-09,3044.055102539063,475.0000000000009,25,13
TCS,2025-07-29,3056.0,3.2722513089005236,3208.8,2025-12-03,3208.8,475.0000000000006,25,127
TCS,2025-07-30,3053.60009765625,3.2748230548182673,3206.2801025390627,2025-12-03,3206.2801025390627,475.00000000000057,25,126
TCS,2025-07-28,3079.300048828125,3.247491261465622,3233.2650512695313,2025-12-04,3233.2650512695313,475.0000000000003,25,129
TCS,2025-07-21,3158.199951171875,3.166360634097731,3316.109948730469,2025-12-19,3316.109948730469,475.0000000000012,25,151
TCS,2025-07-22,3159.60009765625,3.1649574917464616,3317.580102539063,2025-12-19,3317.580102539063,475.00000000000114,25,150
TCS,2025-07-24,3148.0,3.1766200762388817,3305.4,2025-12-19,3305.4,475.0000000000003,25,148
TCS,2025-07-25,3135.800048828125,3.1889788393035725,3292.5900512695316,2025-12-19,3292.5900512695316,475.00000000000114,25,147
